"","fecha","num_casos","num_hosp","num_uci","num_def","grupo"
"559",2021-11-20,4487,222,24,20,"Todos"
"560",2021-11-21,3169,237,33,26,"Todos"
"561",2021-11-22,8141,333,41,31,"Todos"
"562",2021-11-23,9119,323,36,25,"Todos"
"563",2021-11-24,9634,359,44,18,"Todos"
"564",2021-11-25,9912,314,36,29,"Todos"
"565",2021-11-26,11061,318,40,30,"Todos"
"566",2021-11-27,6776,260,31,29,"Todos"
"567",2021-11-28,4538,265,35,22,"Todos"
"568",2021-11-29,11550,342,53,40,"Todos"
"569",2021-11-30,13306,407,37,43,"Todos"
"570",2021-12-01,14345,386,55,37,"Todos"
"571",2021-12-02,15569,384,52,36,"Todos"
"572",2021-12-03,16160,375,46,40,"Todos"
"573",2021-12-04,11086,333,42,38,"Todos"
"574",2021-12-05,7670,319,45,43,"Todos"
"575",2021-12-06,8026,360,44,51,"Todos"
"576",2021-12-07,18262,436,62,45,"Todos"
"577",2021-12-08,12042,383,51,46,"Todos"
"578",2021-12-09,21253,460,52,50,"Todos"
"579",2021-12-10,26225,522,59,50,"Todos"
"580",2021-12-11,16743,498,61,52,"Todos"
"581",2021-12-12,12980,402,45,44,"Todos"
"582",2021-12-13,27304,495,67,62,"Todos"
"583",2021-12-14,32463,549,67,63,"Todos"
"584",2021-12-15,37142,565,85,48,"Todos"
"585",2021-12-16,38978,560,81,88,"Todos"
"586",2021-12-17,44562,616,74,77,"Todos"
"587",2021-12-18,26867,538,56,64,"Todos"
"588",2021-12-19,22486,533,66,71,"Todos"
"589",2021-12-20,55338,687,78,85,"Todos"
"590",2021-12-21,74752,758,66,73,"Todos"
"591",2021-12-22,86694,737,67,75,"Todos"
"592",2021-12-23,97344,755,74,83,"Todos"
"593",2021-12-24,75676,724,86,74,"Todos"
"594",2021-12-25,47311,687,73,82,"Todos"
"595",2021-12-26,52944,796,80,84,"Todos"
"596",2021-12-27,116860,1092,100,96,"Todos"
"597",2021-12-28,138687,1200,93,92,"Todos"
"598",2021-12-29,150500,1186,71,102,"Todos"
"599",2021-12-30,148229,1191,101,100,"Todos"
"600",2021-12-31,105783,982,72,94,"Todos"
"601",2022-01-01,59444,954,97,104,"Todos"
"602",2022-01-02,71683,1060,87,102,"Todos"
"603",2022-01-03,147179,1355,112,137,"Todos"
"604",2022-01-04,167558,1522,91,140,"Todos"
"605",2022-01-05,163131,1486,118,121,"Todos"
"606",2022-01-06,76281,1234,90,115,"Todos"
"607",2022-01-07,150244,1459,94,125,"Todos"
"608",2022-01-08,91698,1334,93,140,"Todos"
"609",2022-01-09,92932,1228,98,137,"Todos"
"610",2022-01-10,176025,1581,116,180,"Todos"
"611",2022-01-11,171830,1681,105,157,"Todos"
"612",2022-01-12,160762,1632,108,171,"Todos"
"613",2022-01-13,149836,1560,114,183,"Todos"
"614",2022-01-14,134415,1565,97,192,"Todos"
"615",2022-01-15,85705,1359,78,180,"Todos"
"616",2022-01-16,75679,1209,80,213,"Todos"
"617",2022-01-17,156056,1619,113,217,"Todos"
"618",2022-01-18,148582,1595,91,213,"Todos"
"619",2022-01-19,141918,1629,99,224,"Todos"
"620",2022-01-20,132525,1565,90,208,"Todos"
"621",2022-01-21,127389,1493,99,226,"Todos"
"622",2022-01-22,72771,1184,68,191,"Todos"
"623",2022-01-23,66417,1105,78,202,"Todos"
"624",2022-01-24,131178,1406,93,247,"Todos"
"625",2022-01-25,118503,1374,94,246,"Todos"
"626",2022-01-26,109971,1399,82,236,"Todos"
"627",2022-01-27,93824,1281,87,219,"Todos"
"628",2022-01-28,84543,1242,74,249,"Todos"
"629",2022-01-29,46983,1014,58,245,"Todos"
"630",2022-01-30,39877,939,66,228,"Todos"
"631",2022-01-31,80621,1134,79,264,"Todos"
"632",2022-02-01,72101,1135,58,249,"Todos"
"633",2022-02-02,66406,1048,69,237,"Todos"
"634",2022-02-03,58273,1025,70,237,"Todos"
"635",2022-02-04,53531,988,64,228,"Todos"
"636",2022-02-05,27966,773,39,212,"Todos"
"637",2022-02-06,23740,721,42,217,"Todos"
"638",2022-02-07,53040,875,56,212,"Todos"
"639",2022-02-08,46454,881,45,219,"Todos"
"640",2022-02-09,42875,741,38,222,"Todos"
"641",2022-02-10,37398,762,42,182,"Todos"
"642",2022-02-11,32870,660,52,207,"Todos"
"643",2022-02-12,16604,540,25,161,"Todos"
"644",2022-02-13,14332,488,25,167,"Todos"
"645",2022-02-14,32659,648,41,154,"Todos"
"646",2022-02-15,29927,612,38,184,"Todos"
"647",2022-02-16,27118,549,44,149,"Todos"
"648",2022-02-17,24052,580,30,129,"Todos"
"649",2022-02-18,22563,509,18,99,"Todos"
"650",2022-02-19,11528,427,17,101,"Todos"
"651",2022-02-20,10062,356,17,95,"Todos"
"652",2022-02-21,23644,433,33,95,"Todos"
"653",2022-02-22,21971,432,16,121,"Todos"
"654",2022-02-23,20945,424,24,100,"Todos"
"655",2022-02-24,18162,384,20,91,"Todos"
"656",2022-02-25,16322,376,20,93,"Todos"
"657",2022-02-26,8809,286,23,76,"Todos"
"658",2022-02-27,7567,251,15,62,"Todos"
"659",2022-02-28,17132,406,22,97,"Todos"
"660",2022-03-01,16745,323,15,79,"Todos"
"661",2022-03-02,20311,352,15,62,"Todos"
"662",2022-03-03,19666,365,16,82,"Todos"
"663",2022-03-04,18367,346,10,70,"Todos"
"664",2022-03-05,9798,237,17,59,"Todos"
"665",2022-03-06,8494,250,19,71,"Todos"
"666",2022-03-07,19364,346,23,57,"Todos"
"667",2022-03-08,18788,355,25,71,"Todos"
"668",2022-03-09,18604,339,22,68,"Todos"
"669",2022-03-10,17496,321,13,72,"Todos"
"670",2022-03-11,16877,317,23,62,"Todos"
"671",2022-03-12,9366,263,20,59,"Todos"
"672",2022-03-13,8906,293,16,44,"Todos"
"673",2022-03-14,20696,353,19,53,"Todos"
"674",2022-03-15,19717,375,19,60,"Todos"
"675",2022-03-16,19950,369,12,58,"Todos"
"676",2022-03-17,18186,344,17,51,"Todos"
"677",2022-03-18,18552,359,9,41,"Todos"
"678",2022-03-19,9524,302,20,62,"Todos"
"679",2022-03-20,9379,298,14,40,"Todos"
"680",2022-03-21,23477,378,16,44,"Todos"
"681",2022-03-22,23736,419,28,41,"Todos"
"682",2022-03-23,22469,403,21,45,"Todos"
"683",2022-03-24,18441,380,24,49,"Todos"
"684",2022-03-25,16933,342,15,40,"Todos"
"685",2022-03-26,8250,295,11,35,"Todos"
"686",2022-03-27,6500,283,15,35,"Todos"
"687",2020-05-11,464,25,0,2,"20-49"
"688",2020-05-12,256,31,1,1,"20-49"
"689",2020-05-13,288,21,0,3,"20-49"
"690",2020-05-14,321,21,0,1,"20-49"
"691",2020-05-15,338,33,1,1,"20-49"
"692",2020-05-16,139,11,2,0,"20-49"
"693",2020-05-17,98,12,1,1,"20-49"
"694",2020-05-18,252,15,2,1,"20-49"
"695",2020-05-19,368,6,0,0,"20-49"
"696",2020-05-20,283,7,1,0,"20-49"
"697",2020-05-21,341,15,2,1,"20-49"
"698",2020-05-22,325,11,1,0,"20-49"
"699",2020-05-23,115,13,0,1,"20-49"
"700",2020-05-24,102,5,1,2,"20-49"
"701",2020-05-25,216,14,2,0,"20-49"
"702",2020-05-26,301,13,0,1,"20-49"
"703",2020-05-27,266,15,0,1,"20-49"
"704",2020-05-28,285,16,0,0,"20-49"
"705",2020-05-29,298,5,0,0,"20-49"
"706",2020-05-30,140,18,1,1,"20-49"
"707",2020-05-31,79,12,1,1,"20-49"
"708",2020-06-01,143,10,1,1,"20-49"
"709",2020-06-02,218,11,0,0,"20-49"
"710",2020-06-03,253,20,2,0,"20-49"
"711",2020-06-04,241,10,1,0,"20-49"
"712",2020-06-05,319,17,1,1,"20-49"
"713",2020-06-06,117,7,0,3,"20-49"
"714",2020-06-07,46,8,1,0,"20-49"
"715",2020-06-08,128,13,0,0,"20-49"
"716",2020-06-09,210,15,0,0,"20-49"
"717",2020-06-10,221,12,2,1,"20-49"
"718",2020-06-11,193,6,2,2,"20-49"
"719",2020-06-12,229,11,1,0,"20-49"
"720",2020-06-13,51,6,0,0,"20-49"
"721",2020-06-14,37,4,0,2,"20-49"
"722",2020-06-15,115,5,0,0,"20-49"
"723",2020-06-16,169,9,1,0,"20-49"
"724",2020-06-17,156,9,0,0,"20-49"
"725",2020-06-18,168,9,0,0,"20-49"
"726",2020-06-19,167,6,1,1,"20-49"
"727",2020-06-20,115,10,1,0,"20-49"
"728",2020-06-21,74,2,1,0,"20-49"
"729",2020-06-22,119,12,1,0,"20-49"
"730",2020-06-23,207,8,0,0,"20-49"
"731",2020-06-24,165,11,1,0,"20-49"
"732",2020-06-25,169,8,1,0,"20-49"
"733",2020-06-26,232,6,1,0,"20-49"
"734",2020-06-27,126,12,1,0,"20-49"
"735",2020-06-28,108,5,0,0,"20-49"
"736",2020-06-29,138,8,1,0,"20-49"
"737",2020-06-30,214,10,1,0,"20-49"
"738",2020-07-01,239,2,0,0,"20-49"
"739",2020-07-02,252,8,0,0,"20-49"
"740",2020-07-03,335,14,1,0,"20-49"
"741",2020-07-04,157,7,1,0,"20-49"
"742",2020-07-05,116,7,1,0,"20-49"
"743",2020-07-06,176,16,2,0,"20-49"
"744",2020-07-07,396,15,1,0,"20-49"
"745",2020-07-08,435,6,0,0,"20-49"
"746",2020-07-09,471,18,1,0,"20-49"
"747",2020-07-10,685,17,2,0,"20-49"
"748",2020-07-11,362,12,0,0,"20-49"
"749",2020-07-12,204,12,1,1,"20-49"
"750",2020-07-13,493,17,1,0,"20-49"
"751",2020-07-14,788,23,3,0,"20-49"
"752",2020-07-15,858,22,0,0,"20-49"
"753",2020-07-16,955,22,2,0,"20-49"
"754",2020-07-17,1240,27,0,0,"20-49"
"755",2020-07-18,826,10,1,0,"20-49"
"756",2020-07-19,672,17,0,1,"20-49"
"757",2020-07-20,945,22,0,2,"20-49"
"758",2020-07-21,1374,24,1,0,"20-49"
"759",2020-07-22,1369,34,2,0,"20-49"
"760",2020-07-23,1315,37,2,0,"20-49"
"761",2020-07-24,1639,32,1,0,"20-49"
"762",2020-07-25,951,27,1,0,"20-49"
"763",2020-07-26,752,29,3,0,"20-49"
"764",2020-07-27,1119,50,5,0,"20-49"
"765",2020-07-28,1559,33,1,0,"20-49"
"766",2020-07-29,1724,49,0,0,"20-49"
"767",2020-07-30,1887,46,5,1,"20-49"
"768",2020-07-31,2130,41,4,2,"20-49"
"769",2020-08-01,1606,51,3,0,"20-49"
"770",2020-08-02,1031,38,6,0,"20-49"
"771",2020-08-03,1434,61,5,1,"20-49"
"772",2020-08-04,2438,68,6,0,"20-49"
"773",2020-08-05,2371,72,11,0,"20-49"
"774",2020-08-06,2754,90,7,0,"20-49"
"775",2020-08-07,3123,71,8,0,"20-49"
"776",2020-08-08,1852,59,5,0,"20-49"
"777",2020-08-09,1434,48,6,0,"20-49"
"778",2020-08-10,2097,88,4,1,"20-49"
"779",2020-08-11,3269,94,6,0,"20-49"
"780",2020-08-12,3529,106,5,0,"20-49"
"781",2020-08-13,3910,100,11,1,"20-49"
"782",2020-08-14,4571,112,10,3,"20-49"
"783",2020-08-15,2657,86,9,1,"20-49"
"784",2020-08-16,1704,109,6,0,"20-49"
"785",2020-08-17,2698,121,8,0,"20-49"
"786",2020-08-18,4609,118,15,0,"20-49"
"787",2020-08-19,4650,141,13,1,"20-49"
"788",2020-08-20,4919,129,10,0,"20-49"
"789",2020-08-21,5641,113,12,1,"20-49"
"790",2020-08-22,3280,108,5,3,"20-49"
"791",2020-08-23,2284,109,7,0,"20-49"
"792",2020-08-24,3286,162,17,2,"20-49"
"793",2020-08-25,5538,160,14,0,"20-49"
"794",2020-08-26,5544,146,9,2,"20-49"
"795",2020-08-27,5460,158,11,0,"20-49"
"796",2020-08-28,6207,176,20,3,"20-49"
"797",2020-08-29,3419,144,14,0,"20-49"
"798",2020-08-30,2604,95,9,0,"20-49"
"799",2020-08-31,3324,164,13,0,"20-49"
"800",2020-09-01,5344,131,8,1,"20-49"
"801",2020-09-02,5388,162,11,2,"20-49"
"802",2020-09-03,5369,168,15,0,"20-49"
"803",2020-09-04,6408,162,12,0,"20-49"
"804",2020-09-05,3649,127,5,3,"20-49"
"805",2020-09-06,2633,114,6,1,"20-49"
"806",2020-09-07,3390,144,12,0,"20-49"
"807",2020-09-08,5720,173,14,1,"20-49"
"808",2020-09-09,6143,176,16,2,"20-49"
"809",2020-09-10,6191,169,12,1,"20-49"
"810",2020-09-11,6715,168,17,3,"20-49"
"811",2020-09-12,3881,182,10,3,"20-49"
"812",2020-09-13,3006,119,13,4,"20-49"
"813",2020-09-14,3726,159,14,2,"20-49"
"814",2020-09-15,6559,180,20,1,"20-49"
"815",2020-09-16,6567,162,11,1,"20-49"
"816",2020-09-17,6411,179,14,6,"20-49"
"817",2020-09-18,7657,174,12,4,"20-49"
"818",2020-09-19,3729,123,5,1,"20-49"
"819",2020-09-20,2616,136,8,1,"20-49"
"820",2020-09-21,3758,171,11,1,"20-49"
"821",2020-09-22,5847,176,11,1,"20-49"
"822",2020-09-23,5768,174,11,2,"20-49"
"823",2020-09-24,5842,171,12,4,"20-49"
"824",2020-09-25,6236,153,19,1,"20-49"
"825",2020-09-26,3464,138,6,2,"20-49"
"826",2020-09-27,2297,133,16,1,"20-49"
"827",2020-09-28,3190,161,13,4,"20-49"
"828",2020-09-29,5181,149,17,3,"20-49"
"829",2020-09-30,5213,174,12,3,"20-49"
"830",2020-10-01,5138,140,10,2,"20-49"
"831",2020-10-02,5637,143,12,0,"20-49"
"832",2020-10-03,3137,105,8,1,"20-49"
"833",2020-10-04,2254,84,3,2,"20-49"
"834",2020-10-05,3944,134,13,3,"20-49"
"835",2020-10-06,5445,133,13,2,"20-49"
"836",2020-10-07,5659,150,7,1,"20-49"
"837",2020-10-08,6332,173,16,2,"20-49"
"838",2020-10-09,6642,150,10,2,"20-49"
"839",2020-10-10,3883,115,11,3,"20-49"
"840",2020-10-11,2954,104,8,1,"20-49"
"841",2020-10-12,2804,114,11,2,"20-49"
"842",2020-10-13,5715,133,12,1,"20-49"
"843",2020-10-14,7392,173,10,1,"20-49"
"844",2020-10-15,7894,176,18,0,"20-49"
"845",2020-10-16,8330,195,12,3,"20-49"
"846",2020-10-17,5335,139,26,3,"20-49"
"847",2020-10-18,3575,126,14,1,"20-49"
"848",2020-10-19,7046,166,27,4,"20-49"
"849",2020-10-20,9151,184,12,2,"20-49"
"850",2020-10-21,10196,205,13,4,"20-49"
"851",2020-10-22,10735,212,13,2,"20-49"
"852",2020-10-23,11128,218,12,5,"20-49"
"853",2020-10-24,6721,186,13,2,"20-49"
"854",2020-10-25,4772,156,14,1,"20-49"
"855",2020-10-26,9019,218,32,3,"20-49"
"856",2020-10-27,10791,248,10,4,"20-49"
"857",2020-10-28,10656,219,17,4,"20-49"
"858",2020-10-29,10470,206,16,3,"20-49"
"859",2020-10-30,10752,246,20,3,"20-49"
"860",2020-10-31,6676,169,12,3,"20-49"
"861",2020-11-01,4597,160,17,3,"20-49"
"862",2020-11-02,6559,183,11,3,"20-49"
"863",2020-11-03,9719,216,22,4,"20-49"
"864",2020-11-04,10303,214,18,4,"20-49"
"865",2020-11-05,10057,184,12,7,"20-49"
"866",2020-11-06,9866,224,22,3,"20-49"
"867",2020-11-07,6053,154,17,1,"20-49"
"868",2020-11-08,4022,130,22,5,"20-49"
"869",2020-11-09,6978,211,18,5,"20-49"
"870",2020-11-10,8486,225,11,8,"20-49"
"871",2020-11-11,8335,214,16,1,"20-49"
"872",2020-11-12,7921,218,13,4,"20-49"
"873",2020-11-13,7699,172,14,4,"20-49"
"874",2020-11-14,4335,131,9,6,"20-49"
"875",2020-11-15,2812,132,14,4,"20-49"
"876",2020-11-16,5436,190,9,7,"20-49"
"877",2020-11-17,6701,173,11,4,"20-49"
"878",2020-11-18,6241,156,12,3,"20-49"
"879",2020-11-19,5469,145,10,0,"20-49"
"880",2020-11-20,5239,175,16,4,"20-49"
"881",2020-11-21,2971,127,11,2,"20-49"
"882",2020-11-22,1865,93,5,3,"20-49"
"883",2020-11-23,3959,137,16,4,"20-49"
"884",2020-11-24,4642,170,18,1,"20-49"
"885",2020-11-25,4203,133,16,1,"20-49"
"886",2020-11-26,4070,125,10,5,"20-49"
"887",2020-11-27,4104,115,6,6,"20-49"
"888",2020-11-28,2310,101,6,2,"20-49"
"889",2020-11-29,1425,72,10,2,"20-49"
"890",2020-11-30,3291,92,15,2,"20-49"
"891",2020-12-01,3883,108,10,6,"20-49"
"892",2020-12-02,3787,93,9,2,"20-49"
"893",2020-12-03,3433,87,1,6,"20-49"
"894",2020-12-04,3626,115,8,2,"20-49"
"895",2020-12-05,2071,72,8,2,"20-49"
"896",2020-12-06,1388,71,5,4,"20-49"
"897",2020-12-07,2255,82,6,4,"20-49"
"898",2020-12-08,1757,97,7,0,"20-49"
"899",2020-12-09,3795,84,10,4,"20-49"
"900",2020-12-10,4673,83,9,2,"20-49"
"901",2020-12-11,5055,105,12,4,"20-49"
"902",2020-12-12,2926,80,4,3,"20-49"
"903",2020-12-13,1964,59,6,0,"20-49"
"904",2020-12-14,4503,97,12,4,"20-49"
"905",2020-12-15,5231,95,4,7,"20-49"
"906",2020-12-16,5142,104,7,2,"20-49"
"907",2020-12-17,4924,92,9,2,"20-49"
"908",2020-12-18,5470,103,7,3,"20-49"
"909",2020-12-19,3079,84,6,2,"20-49"
"910",2020-12-20,1941,85,4,1,"20-49"
"911",2020-12-21,5030,120,9,2,"20-49"
"912",2020-12-22,5993,118,10,3,"20-49"
"913",2020-12-23,6765,127,6,4,"20-49"
"914",2020-12-24,4579,88,11,2,"20-49"
"915",2020-12-25,2215,76,4,2,"20-49"
"916",2020-12-26,2912,95,9,3,"20-49"
"917",2020-12-27,2737,113,12,1,"20-49"
"918",2020-12-28,7148,119,5,5,"20-49"
"919",2020-12-29,8869,101,11,1,"20-49"
"920",2020-12-30,9886,120,13,1,"20-49"
"921",2020-12-31,7257,95,11,0,"20-49"
"922",2021-01-01,3464,100,7,2,"20-49"
"923",2021-01-02,4951,124,6,3,"20-49"
"924",2021-01-03,4703,98,8,4,"20-49"
"925",2021-01-04,10781,176,18,2,"20-49"
"926",2021-01-05,14502,175,12,2,"20-49"
"927",2021-01-06,6884,127,7,1,"20-49"
"928",2021-01-07,12938,171,14,3,"20-49"
"929",2021-01-08,15271,183,15,1,"20-49"
"930",2021-01-09,8898,128,7,1,"20-49"
"931",2021-01-10,6465,149,27,3,"20-49"
"932",2021-01-11,15159,234,21,7,"20-49"
"933",2021-01-12,16918,230,20,2,"20-49"
"934",2021-01-13,17375,263,30,5,"20-49"
"935",2021-01-14,17125,275,37,5,"20-49"
"936",2021-01-15,18768,275,23,2,"20-49"
"937",2021-01-16,10580,240,28,3,"20-49"
"938",2021-01-17,7832,231,22,2,"20-49"
"939",2021-01-18,15612,327,27,3,"20-49"
"940",2021-01-19,18224,371,32,5,"20-49"
"941",2021-01-20,17793,327,32,2,"20-49"
"942",2021-01-21,17251,341,36,5,"20-49"
"943",2021-01-22,17764,314,31,4,"20-49"
"944",2021-01-23,9752,243,23,4,"20-49"
"945",2021-01-24,7239,244,19,7,"20-49"
"946",2021-01-25,14015,310,31,7,"20-49"
"947",2021-01-26,15614,326,34,7,"20-49"
"948",2021-01-27,14646,308,31,0,"20-49"
"949",2021-01-28,13771,331,25,7,"20-49"
"950",2021-01-29,13118,304,34,6,"20-49"
"951",2021-01-30,7312,238,21,4,"20-49"
"952",2021-01-31,4885,206,23,6,"20-49"
"953",2021-02-01,9672,287,26,4,"20-49"
"954",2021-02-02,10453,265,29,2,"20-49"
"955",2021-02-03,9723,269,32,9,"20-49"
"956",2021-02-04,8663,253,18,8,"20-49"
"957",2021-02-05,8007,251,23,5,"20-49"
"958",2021-02-06,4229,168,16,7,"20-49"
"959",2021-02-07,2527,147,9,10,"20-49"
"960",2021-02-08,5860,215,22,5,"20-49"
"961",2021-02-09,6353,206,16,5,"20-49"
"962",2021-02-10,5510,171,17,3,"20-49"
"963",2021-02-11,5001,171,13,4,"20-49"
"964",2021-02-12,4879,186,16,3,"20-49"
"965",2021-02-13,2339,121,14,1,"20-49"
"966",2021-02-14,1479,106,10,2,"20-49"
"967",2021-02-15,3863,138,16,6,"20-49"
"968",2021-02-16,4196,126,9,6,"20-49"
"969",2021-02-17,3748,152,14,2,"20-49"
"970",2021-02-18,3456,140,13,2,"20-49"
"971",2021-02-19,3421,155,15,7,"20-49"
"972",2021-02-20,1670,104,11,5,"20-49"
"973",2021-02-21,1171,112,10,4,"20-49"
"974",2021-02-22,3024,126,12,5,"20-49"
"975",2021-02-23,3175,109,6,2,"20-49"
"976",2021-02-24,2866,107,11,2,"20-49"
"977",2021-02-25,2688,118,5,4,"20-49"
"978",2021-02-26,2812,110,12,2,"20-49"
"979",2021-02-27,1389,90,11,2,"20-49"
"980",2021-02-28,975,77,6,3,"20-49"
"981",2021-03-01,2305,77,6,5,"20-49"
"982",2021-03-02,2579,96,8,0,"20-49"
"983",2021-03-03,2663,108,9,2,"20-49"
"984",2021-03-04,2426,88,10,2,"20-49"
"985",2021-03-05,2523,108,8,2,"20-49"
"986",2021-03-06,1268,72,11,3,"20-49"
"987",2021-03-07,910,67,14,0,"20-49"
"988",2021-03-08,2283,95,8,4,"20-49"
"989",2021-03-09,2455,104,6,3,"20-49"
"990",2021-03-10,2440,96,6,2,"20-49"
"991",2021-03-11,2395,104,8,3,"20-49"
"992",2021-03-12,2469,107,8,1,"20-49"
"993",2021-03-13,1268,84,11,3,"20-49"
"994",2021-03-14,916,72,11,3,"20-49"
"995",2021-03-15,2550,87,8,1,"20-49"
"996",2021-03-16,2665,102,16,4,"20-49"
"997",2021-03-17,2638,100,7,1,"20-49"
"998",2021-03-18,2865,86,9,0,"20-49"
"999",2021-03-19,2023,100,8,1,"20-49"
"1000",2021-03-20,1261,65,6,0,"20-49"
"1001",2021-03-21,1018,79,10,2,"20-49"
"1002",2021-03-22,2811,111,16,0,"20-49"
"1003",2021-03-23,3300,92,6,2,"20-49"
"1004",2021-03-24,3150,106,12,1,"20-49"
"1005",2021-03-25,3391,110,16,0,"20-49"
"1006",2021-03-26,3477,113,11,2,"20-49"
"1007",2021-03-27,1893,99,12,0,"20-49"
"1008",2021-03-28,1324,75,12,2,"20-49"
"1009",2021-03-29,3280,129,13,0,"20-49"
"1010",2021-03-30,3730,112,7,1,"20-49"
"1011",2021-03-31,4194,131,21,1,"20-49"
"1012",2021-04-01,2563,126,12,0,"20-49"
"1013",2021-04-02,1746,114,17,0,"20-49"
"1014",2021-04-03,2131,91,11,3,"20-49"
"1015",2021-04-04,1889,102,10,1,"20-49"
"1016",2021-04-05,3623,138,19,1,"20-49"
"1017",2021-04-06,5001,149,12,1,"20-49"
"1018",2021-04-07,4939,129,12,2,"20-49"
"1019",2021-04-08,4794,155,10,1,"20-49"
"1020",2021-04-09,4757,149,12,0,"20-49"
"1021",2021-04-10,2559,134,13,2,"20-49"
"1022",2021-04-11,1829,109,14,1,"20-49"
"1023",2021-04-12,4203,195,14,1,"20-49"
"1024",2021-04-13,4627,156,18,0,"20-49"
"1025",2021-04-14,4765,181,20,0,"20-49"
"1026",2021-04-15,4403,157,12,1,"20-49"
"1027",2021-04-16,4541,177,17,2,"20-49"
"1028",2021-04-17,2285,145,14,1,"20-49"
"1029",2021-04-18,1729,117,19,2,"20-49"
"1030",2021-04-19,4013,185,16,3,"20-49"
"1031",2021-04-20,4744,173,15,3,"20-49"
"1032",2021-04-21,4455,187,15,2,"20-49"
"1033",2021-04-22,4517,159,17,2,"20-49"
"1034",2021-04-23,4527,162,23,3,"20-49"
"1035",2021-04-24,2244,134,14,2,"20-49"
"1036",2021-04-25,1725,130,19,0,"20-49"
"1037",2021-04-26,4140,184,13,3,"20-49"
"1038",2021-04-27,4464,169,15,3,"20-49"
"1039",2021-04-28,4327,159,16,1,"20-49"
"1040",2021-04-29,4124,168,16,2,"20-49"
"1041",2021-04-30,4110,186,15,1,"20-49"
"1042",2021-05-01,1743,134,13,2,"20-49"
"1043",2021-05-02,1451,116,16,1,"20-49"
"1044",2021-05-03,2762,130,24,1,"20-49"
"1045",2021-05-04,3477,153,13,2,"20-49"
"1046",2021-05-05,3709,153,12,0,"20-49"
"1047",2021-05-06,3357,148,12,1,"20-49"
"1048",2021-05-07,3501,121,16,1,"20-49"
"1049",2021-05-08,1677,109,16,4,"20-49"
"1050",2021-05-09,1127,99,9,4,"20-49"
"1051",2021-05-10,2921,113,14,1,"20-49"
"1052",2021-05-11,2863,132,10,1,"20-49"
"1053",2021-05-12,2890,130,10,2,"20-49"
"1054",2021-05-13,2818,118,9,1,"20-49"
"1055",2021-05-14,2885,143,15,3,"20-49"
"1056",2021-05-15,1376,105,16,0,"20-49"
"1057",2021-05-16,1090,89,14,2,"20-49"
"1058",2021-05-17,2617,108,12,0,"20-49"
"1059",2021-05-18,3014,112,13,2,"20-49"
"1060",2021-05-19,2721,102,10,2,"20-49"
"1061",2021-05-20,2776,116,8,1,"20-49"
"1062",2021-05-21,2879,118,15,1,"20-49"
"1063",2021-05-22,1421,81,5,0,"20-49"
"1064",2021-05-23,1046,75,13,2,"20-49"
"1065",2021-05-24,2430,129,20,1,"20-49"
"1066",2021-05-25,2785,122,12,0,"20-49"
"1067",2021-05-26,2746,114,11,0,"20-49"
"1068",2021-05-27,2791,129,11,0,"20-49"
"1069",2021-05-28,2783,133,8,2,"20-49"
"1070",2021-05-29,1470,97,7,0,"20-49"
"1071",2021-05-30,1033,92,9,2,"20-49"
"1072",2021-05-31,2565,135,9,1,"20-49"
"1073",2021-06-01,2628,111,9,2,"20-49"
"1074",2021-06-02,2801,115,6,2,"20-49"
"1075",2021-06-03,2432,114,17,0,"20-49"
"1076",2021-06-04,2451,115,10,2,"20-49"
"1077",2021-06-05,1341,79,9,1,"20-49"
"1078",2021-06-06,961,97,13,2,"20-49"
"1079",2021-06-07,2296,120,6,1,"20-49"
"1080",2021-06-08,2330,105,12,0,"20-49"
"1081",2021-06-09,2358,119,10,0,"20-49"
"1082",2021-06-10,2391,97,11,3,"20-49"
"1083",2021-06-11,2266,102,12,1,"20-49"
"1084",2021-06-12,1266,90,5,0,"20-49"
"1085",2021-06-13,937,77,12,2,"20-49"
"1086",2021-06-14,2108,100,9,2,"20-49"
"1087",2021-06-15,2351,94,11,1,"20-49"
"1088",2021-06-16,2402,104,12,0,"20-49"
"1089",2021-06-17,2336,94,6,1,"20-49"
"1090",2021-06-18,2357,83,2,0,"20-49"
"1091",2021-06-19,1336,61,11,1,"20-49"
"1092",2021-06-20,951,74,4,0,"20-49"
"1093",2021-06-21,2240,92,13,2,"20-49"
"1094",2021-06-22,2585,86,6,0,"20-49"
"1095",2021-06-23,3001,94,8,2,"20-49"
"1096",2021-06-24,2280,66,6,1,"20-49"
"1097",2021-06-25,3205,102,10,1,"20-49"
"1098",2021-06-26,2027,60,9,1,"20-49"
"1099",2021-06-27,1902,78,4,1,"20-49"
"1100",2021-06-28,4884,79,11,2,"20-49"
"1101",2021-06-29,6529,95,9,2,"20-49"
"1102",2021-06-30,8478,91,7,1,"20-49"
"1103",2021-07-01,9078,114,11,0,"20-49"
"1104",2021-07-02,9155,100,11,1,"20-49"
"1105",2021-07-03,6026,116,9,1,"20-49"
"1106",2021-07-04,4357,110,9,0,"20-49"
"1107",2021-07-05,10313,149,8,0,"20-49"
"1108",2021-07-06,12712,131,15,4,"20-49"
"1109",2021-07-07,14759,168,18,2,"20-49"
"1110",2021-07-08,14530,208,10,0,"20-49"
"1111",2021-07-09,14838,163,19,1,"20-49"
"1112",2021-07-10,8806,139,19,1,"20-49"
"1113",2021-07-11,7225,180,20,1,"20-49"
